Date,Open,High,Low,Close,Adj Close,Volume
2012-07-01,35.700001,38.110001,34.240002,37.919998,25.095127,549411700
2012-08-01,38.139999,38.279999,36.430000,36.639999,24.550032,480850300
2012-09-01,36.580002,38.580002,36.540001,37.700001,25.260258,503306500
2012-10-01,37.630001,38.430000,33.000000,34.590000,23.176456,555546200
2012-11-01,34.840000,35.380001,32.709999,34.130001,23.133730,579795500
2012-12-01,34.230000,34.689999,33.099998,33.709999,22.849049,489829700
2013-01-01,34.389999,35.500000,32.759998,34.790001,23.581083,587300900
2013-02-01,35.160000,36.250000,35.000000,35.910000,24.653721,462409500
2013-03-01,35.689999,36.869999,35.630001,36.689999,25.189220,463199400
2013-04-01,36.709999,39.000000,36.630001,37.459999,25.717861,675237900
2013-05-01,37.459999,37.970001,34.980000,34.990002,24.309835,453516300
2013-06-01,34.990002,36.389999,34.099998,35.400002,24.594685,646004600
2013-07-01,35.400002,36.310001,34.930000,35.270000,24.504362,416285700
2013-08-01,35.650002,35.849998,33.189999,33.830002,23.802851,413327000
2013-09-01,34.009998,35.009998,33.209999,33.820000,23.795813,417438100
2013-10-01,33.790001,36.490002,33.090000,36.200001,25.470387,669464500
2013-11-01,36.500000,36.799999,34.560001,35.209999,25.106112,394306900
2013-12-01,35.180000,35.299999,33.599998,35.160000,25.070454,434511200
2014-01-01,35.240002,35.290001,32.009998,33.320000,23.758463,621799500
2014-02-01,33.320000,33.500000,31.740000,31.930000,23.070992,609197800
2014-03-01,31.799999,35.500000,31.760000,35.070000,25.339794,653901300
2014-04-01,35.009998,36.410000,34.320000,35.700001,25.795000,607424800
2014-05-01,35.750000,36.860001,35.000000,35.470001,25.965363,538690500
2014-06-01,35.500000,35.750000,34.619999,35.360001,25.884832,402529100
2014-07-01,35.230000,37.480000,35.029999,35.590000,26.053204,518705600
2014-08-01,35.779999,35.820000,34.169998,34.959999,25.923077,379738900
2014-09-01,34.930000,35.549999,34.360001,35.240002,26.130699,343246700
2014-10-01,35.090000,36.160000,33.099998,34.840000,25.834101,606451800
2014-11-01,34.970001,36.150002,34.220001,35.380001,26.580591,364250300
2014-12-01,35.279999,35.369999,32.070000,33.590000,25.235785,576080000
2015-01-01,33.590000,34.230000,32.410000,32.919998,24.732420,594245600
2015-02-01,33.310001,35.070000,32.799999,34.560001,26.332882,443615800
2015-03-01,34.560001,34.650002,32.520000,32.650002,24.877565,576704000
2015-04-01,32.619999,35.230000,32.369999,34.639999,26.393833,608103800
2015-05-01,34.560001,35.220001,33.029999,34.540001,26.696024,637840200
2015-06-01,34.529999,36.450001,34.240002,35.520000,27.453468,739956600
2015-07-01,35.590000,35.930000,33.860001,34.740002,26.850605,757505600
2015-08-01,34.950001,35.020000,30.969999,33.439999,26.189951,822809400
2015-09-01,32.599998,33.500000,31.850000,32.580002,25.516411,558371900
2015-10-01,32.480000,34.740002,32.169998,33.509998,26.244778,560372500
2015-11-01,33.689999,33.779999,32.220001,33.669998,26.747490,379389800
2015-12-01,33.779999,34.990002,33.009998,34.410000,27.335344,540331000
2016-01-01,34.080002,36.060001,33.410000,36.060001,28.646107,677721800
2016-02-01,36.040001,37.500000,35.790001,36.950001,29.766190,577261900
2016-03-01,37.099998,39.720001,37.060001,39.169998,31.554577,508161600
2016-04-01,38.669998,39.360001,37.730000,38.820000,31.272621,452326800
2016-05-01,38.869999,39.669998,37.770000,39.150002,31.929537,385780800
2016-06-01,39.099998,43.419998,38.580002,43.209999,35.240749,521848300
2016-07-01,43.209999,43.889999,41.700001,43.290001,35.305996,411549900
2016-08-01,43.250000,43.500000,40.549999,40.880001,33.713776,414250100
2016-09-01,40.849998,41.700001,39.549999,40.610001,33.491104,447600600
2016-10-01,40.619999,41.040001,36.270000,36.790001,30.340742,624136800
2016-11-01,36.970001,39.669998,36.099998,38.630001,32.246124,500550600
2016-12-01,38.630001,42.840000,38.160000,40.380001,33.706917,465061400
2017-01-01,42.689999,43.029999,40.240002,42.160000,35.192764,460664600
2017-02-01,42.279999,42.459999,40.410000,41.790001,35.289341,372485800
2017-03-01,41.779999,42.700001,41.259998,41.549999,35.086670,380077200
2017-04-01,41.599998,41.770000,39.520000,39.630001,33.465343,410751100
2017-05-01,39.680000,39.700001,37.450001,38.529999,32.925117,467181000
2017-06-01,38.680000,39.369999,37.540001,37.730000,32.241482,437030700
2017-07-01,37.840000,39.669998,35.810001,39.000000,33.326744,567280000
2017-08-01,39.250000,39.270000,37.200001,37.459999,32.427589,407679100
2017-09-01,37.590000,39.310001,35.099998,39.169998,33.907871,563552300
2017-10-01,39.200001,39.799999,33.330002,33.650002,29.129435,821503000
2017-11-01,33.860001,36.900002,32.549999,36.380001,31.888153,879382500
2017-12-01,36.349998,39.330002,35.810001,38.880001,34.079479,588631100
2018-01-01,39.060001,39.060001,36.320000,37.450001,32.826046,632601900
2018-02-01,38.509998,39.290001,35.029999,36.299999,32.239464,618451700
2018-03-01,36.310001,37.810001,34.439999,35.650002,31.662178,506953300
2018-04-01,35.580002,36.389999,32.470001,32.700001,29.042162,656698300
2018-05-01,32.750000,32.910000,31.170000,32.320000,29.113220,637910600
2018-06-01,32.480000,34.529999,31.400000,32.110001,28.924057,1229625800
2018-07-01,32.160000,32.799999,30.129999,31.969999,28.797947,956891800
2018-08-01,32.200001,33.580002,31.719999,31.940001,29.217955,580729900
2018-09-01,31.780001,34.279999,31.480000,33.580002,30.718189,665314100
2018-10-01,33.660000,34.299999,28.850000,30.680000,28.065336,993990200
2018-11-01,30.990000,31.430000,29.350000,31.240000,29.002748,698471600
2018-12-01,31.740000,32.009998,26.799999,28.540001,26.496111,958232100
2019-01-01,28.500000,31.379999,28.299999,30.059999,27.907249,781963900
2019-02-01,30.209999,31.430000,28.920000,31.120001,29.370203,554660400
2019-03-01,31.200001,31.639999,29.670000,31.360001,29.596710,611195900
2019-04-01,31.600000,32.520000,30.049999,30.959999,29.219196,660997600
2019-05-01,31.049999,33.080002,30.129999,30.580000,29.322262,616430300
2019-06-01,30.719999,33.549999,30.680000,33.509998,32.131752,513488800
2019-07-01,33.810001,34.639999,31.520000,34.049999,32.649544,673241200
2019-08-01,34.480000,35.500000,33.189999,35.259998,34.320827,625263800
2019-09-01,35.080002,38.750000,34.919998,37.840000,36.832108,764728900
2019-10-01,37.950001,38.869999,36.540001,38.490002,37.464798,644889900
2019-11-01,38.950001,39.700001,36.400002,37.380001,36.886284,606026200
2019-12-01,37.480000,39.430000,36.910000,39.080002,38.563831,513385600
