Date,Open,High,Low,Close,Adj Close,Volume
2014-06-01,189.839996,192.029999,181.279999,186.210007,177.299637,23382100
2014-07-01,186.500000,195.889999,185.660004,191.860001,182.910614,21802800
2014-08-01,193.009995,196.440002,185.839996,195.029999,185.932770,19452400
2014-09-01,195.000000,200.000000,190.300003,194.669998,185.821747,17638200
2014-10-01,194.919998,206.910004,178.279999,203.410004,194.164505,29781500
2014-11-01,204.000000,211.250000,198.160004,210.759995,201.180450,16596900
2014-12-01,210.360001,214.369995,201.309998,207.580002,198.372787,18873400
2015-01-01,209.059998,222.929993,205.720001,212.649994,203.217941,20044100
2015-02-01,212.830002,231.550003,209.000000,228.699997,218.556046,22013300
2015-03-01,228.699997,232.690002,218.000000,226.199997,216.393127,19478400
2015-04-01,226.029999,231.899994,219.509995,223.399994,213.714493,21320900
2015-05-01,224.330002,243.610001,221.039993,237.229996,226.944916,20412400
2015-06-01,237.429993,239.190002,223.000000,224.809998,215.063416,19559500
2015-07-01,226.899994,236.860001,215.600006,220.570007,211.221100,26979100
2015-08-01,221.539993,224.729996,160.100006,197.580002,189.205536,35078900
2015-09-01,195.000000,208.029999,182.660004,185.029999,177.437286,40877400
2015-10-01,184.759995,196.679993,169.000000,178.800003,171.462936,50557100
2015-11-01,179.910004,191.910004,178.800003,189.350006,181.580002,34863900
2015-12-01,190.149994,202.199997,185.919998,197.229996,189.416397,33531400
2016-01-01,193.589996,196.839996,152.220001,160.979996,154.602509,56071800
2016-02-01,159.800003,160.449997,148.289993,155.619995,149.454865,40747200
2016-03-01,154.679993,167.130005,149.600006,157.250000,151.292969,33213900
2016-04-01,156.750000,179.300003,154.330002,167.820007,161.462509,31244700
2016-05-01,167.800003,185.580002,164.389999,183.139999,176.202179,41814100
2016-06-01,181.720001,188.429993,171.160004,186.649994,179.579178,29884900
2016-07-01,187.020004,199.429993,185.429993,194.559998,187.473557,25032200
2016-08-01,195.199997,197.080002,181.820007,184.619995,177.895615,25935700
2016-09-01,184.720001,186.279999,163.570007,166.750000,160.921524,45505600
2016-10-01,166.220001,166.899994,114.529999,127.169998,122.724976,63389800
2016-11-01,127.169998,151.770004,126.300003,143.809998,138.783310,62582400
2016-12-01,143.440002,148.589996,136.809998,146.250000,141.414719,44268300
2017-01-01,140.399994,151.820007,134.169998,139.149994,134.549469,45333000
2017-02-01,139.699997,152.000000,137.839996,150.130005,145.166443,36427100
2017-03-01,151.300003,153.070007,143.860001,148.259995,143.624878,37647700
2017-04-01,148.380005,148.869995,133.820007,138.289993,133.966553,31802200
2017-05-01,138.320007,163.750000,137.169998,163.089996,157.991241,43482300
2017-06-01,162.660004,169.289993,158.910004,164.539993,159.395905,36348700
2017-07-01,165.289993,168.869995,156.089996,161.869995,157.079056,27891600
2017-08-01,163.300003,163.449997,145.130005,149.309998,144.890808,37266100
2017-09-01,149.479996,160.779999,146.740005,153.610001,149.408630,35881700
2017-10-01,153.809998,162.610001,134.250000,137.880005,134.108856,50696600
2017-11-01,138.779999,152.389999,134.779999,147.740005,143.699158,50560500
2017-12-01,147.039993,164.289993,143.869995,155.949997,152.033600,33043600
2018-01-01,156.910004,178.860001,152.500000,168.880005,164.638885,36384600
2018-02-01,164.389999,168.000000,143.080002,149.229996,145.482346,35540500
2018-03-01,149.509995,160.869995,137.100006,140.869995,137.636795,37534200
2018-04-01,140.259995,160.839996,137.539993,156.210007,152.624710,33988500
2018-05-01,155.610001,158.250000,138.759995,141.940002,138.682266,40463200
2018-06-01,142.949997,151.240005,131.429993,133.399994,130.645798,38597000
2018-07-01,133.229996,139.860001,122.919998,125.599998,123.006851,34636900
2018-08-01,125.680000,131.789993,122.629997,128.750000,126.091820,34208500
2018-09-01,128.309998,136.660004,122.489998,132.649994,130.302231,31341100
2018-10-01,132.970001,138.940002,117.190002,124.760002,122.551910,37330600
2018-11-01,125.480003,135.119995,119.000000,124.500000,122.296501,32463200
2018-12-01,123.029999,127.820000,106.110001,110.470001,108.849045,38426200
2019-01-01,109.860001,129.979996,109.160004,128.250000,126.368172,34857100
2019-02-01,123.559998,137.160004,122.459999,127.160004,125.294159,30965000
2019-03-01,127.610001,128.500000,110.519997,117.059998,115.696472,30394300
2019-04-01,118.000000,120.339996,111.709999,119.250000,117.860962,27091700
2019-05-01,119.660004,135.509995,118.650002,122.139999,120.717300,37047000
2019-06-01,122.279999,135.750000,122.269997,134.389999,133.244186,25461300
2019-07-01,135.000000,148.229996,132.139999,138.949997,137.765320,25345400
2019-08-01,144.729996,150.820007,133.059998,138.270004,137.091125,41708000
2019-09-01,137.589996,149.199997,131.389999,136.660004,135.898727,32108700
2019-10-01,137.440002,153.300003,128.259995,133.000000,132.259109,41874100
2019-11-01,134.020004,154.789993,133.809998,144.639999,143.834274,30265700
2019-12-01,144.410004,144.979996,134.660004,138.320007,137.936066,23846700
