Date,Open,High,Low,Close,Adj Close,Volume
2009-01-01,12.268572,13.881429,11.171429,12.875714,11.176645,4526435200
2009-02-01,12.728572,14.714286,12.358571,12.758572,11.074958,3466862700
2009-03-01,12.588572,15.711429,11.761429,15.017143,13.035494,3856149500
2009-04-01,14.870000,18.171429,14.841429,17.975714,15.603650,2955420300
2009-05-01,17.971428,19.414286,17.054285,19.401428,16.841228,2364285700
2009-06-01,19.495714,20.914286,18.982857,20.347143,17.662148,3168893000
2009-07-01,20.500000,23.571428,19.202858,23.341429,20.261314,2735534200
2009-08-01,23.601429,24.641428,22.774286,24.030001,20.859028,2041281200
2009-09-01,23.998571,26.985714,23.444286,26.478571,22.984482,2497329800
2009-10-01,26.478571,29.815714,25.814285,26.928572,23.375105,3239044200
2009-11-01,27.114286,29.714285,26.510000,28.558571,24.790003,2113696200
2009-12-01,28.891428,30.564285,26.954287,30.104286,26.131752,2848489700
2010-01-01,30.490000,30.798571,27.178572,27.437143,23.816572,3792248600
2010-02-01,27.481428,29.309999,27.264286,29.231428,25.374073,2694020000
2010-03-01,29.392857,33.925713,29.350000,33.571430,29.141371,3038543200
2010-04-01,33.915714,38.922855,33.250000,37.298573,32.376675,3091782400
2010-05-01,37.691429,38.268570,28.464285,36.697144,31.854618,4520663700
2010-06-01,37.098572,39.858570,34.599998,35.932858,31.191195,4162813200
2010-07-01,36.328571,37.998573,34.228573,36.750000,31.900509,3917426100
2010-08-01,37.205715,37.754284,33.651428,34.728573,30.145821,2397280200
2010-09-01,35.352856,42.104286,35.182858,40.535713,35.186657,2962479800
2010-10-01,40.878571,45.571430,39.681427,42.997143,37.323280,3058644400
2010-11-01,43.174286,45.900002,42.537144,44.450001,38.584427,2377021500
2010-12-01,45.038570,46.665714,44.984287,46.080002,39.999332,1743308700
2011-01-01,46.520000,49.799999,46.405716,48.474285,42.077667,2710383900
2011-02-01,48.757141,52.128571,48.245716,50.458572,43.800110,2323987400
2011-03-01,50.781429,51.667141,46.608570,49.787144,43.217266,2826614700
2011-04-01,50.158573,50.732857,45.737144,50.018570,43.418163,2313457300
2011-05-01,49.962856,50.261429,47.060001,49.689999,43.132942,1728015100
2011-06-01,49.838570,50.304287,44.357143,47.952858,41.625027,2315962600
2011-07-01,47.992859,57.785713,47.742859,55.782856,48.421799,2663486700
2011-08-01,56.825714,57.071430,50.431427,54.975716,47.721169,4035649800
2011-09-01,55.117142,60.408573,52.354286,54.474285,47.285904,2994362000
2011-10-01,54.338570,60.957142,50.605713,57.825714,50.195084,3285356900
2011-11-01,56.772858,58.285713,51.902859,54.599998,47.395027,2240925400
2011-12-01,54.648571,58.441429,53.954285,57.857143,50.222366,1576633100
2012-01-01,58.485714,65.462860,58.428570,65.211426,56.606174,1714963600
2012-02-01,65.487144,78.230003,64.854286,77.491432,67.265724,2842138600
2012-03-01,78.309998,88.778572,73.745712,85.650002,74.347702,3896084500
2012-04-01,85.975716,92.000000,79.285713,83.425713,72.416931,3899747600
2012-05-01,83.557144,85.251427,74.597145,82.532860,71.641876,2776586400
2012-06-01,81.308571,84.285713,78.357140,83.428574,72.419403,1963956400
2012-07-01,83.532860,88.552856,81.428574,87.251427,75.737808,2227412600
2012-08-01,87.987144,97.267143,85.750000,95.034286,82.493645,2069051600
2012-09-01,95.108574,100.724289,93.714287,95.300003,83.079475,2299751300
2012-10-01,95.879997,96.678574,83.957146,85.045715,74.140106,3035707500
2012-11-01,85.459999,86.142860,72.250000,83.611427,72.889748,3232462800
2012-12-01,84.807144,84.941429,71.604286,76.024284,66.578217,3033188200
2013-01-01,79.117142,79.285713,62.142857,65.070000,56.985012,3280855900
2013-02-01,65.587143,69.277145,62.522858,63.057144,55.222260,2336008500
