Date,Open,High,Low,Close,Adj Close,Volume
2013-03-01,51.070000,56.070000,50.880001,54.990002,47.056511,126012300
2013-04-01,54.750000,58.500000,53.939999,58.180000,49.786285,123200500
2013-05-01,58.970001,60.700001,57.200001,57.580002,49.468563,116793800
2013-06-01,57.759998,60.340000,55.660000,57.180000,49.124916,100908400
2013-07-01,57.720001,62.360001,57.320000,61.490002,52.827759,77412600
2013-08-01,62.009998,62.220001,57.070000,58.049999,50.057148,109197700
2013-09-01,58.439999,61.330002,56.669998,56.750000,48.936131,110503300
2013-10-01,56.759998,62.910000,56.320000,62.259998,53.687473,143629500
2013-11-01,62.419998,67.639999,61.930000,66.959999,57.960770,100208600
2013-12-01,67.099998,71.989998,65.449997,71.570000,61.951195,110859300
2014-01-01,71.160004,71.370003,66.070000,67.720001,58.618626,119291500
2014-02-01,67.519997,73.620003,64.949997,73.139999,63.825020,125294600
2014-03-01,72.589996,76.360001,72.050003,74.860001,65.325951,117059100
2014-04-01,74.559998,76.000000,72.370003,72.720001,63.458511,116832300
2014-05-01,72.440002,78.489998,72.430000,78.320000,68.600548,91921800
2014-06-01,78.360001,79.430000,74.639999,75.370003,66.016632,79743700
2014-07-01,75.889999,79.209999,75.419998,76.360001,66.883781,67772600
2014-08-01,76.199997,79.820000,74.690002,79.449997,69.839638,77040300
2014-09-01,79.470001,82.570000,79.220001,79.589996,69.962692,80179600
2014-10-01,79.449997,87.160004,77.400002,85.809998,75.430313,123864700
2014-11-01,86.029999,92.000000,83.610001,91.360001,80.580032,75256400
2014-12-01,91.419998,98.620003,88.949997,96.309998,84.945938,100036000
2015-01-01,96.519997,101.589996,93.680000,98.160004,86.577660,97906200
2015-02-01,98.339996,104.519997,97.059998,103.870003,91.939804,89156300
2015-03-01,104.099998,105.459999,101.500000,103.209999,91.355614,95688400
2015-04-01,102.660004,104.449997,99.010002,99.290001,87.885864,100783700
2015-05-01,100.930000,104.930000,97.870003,102.379997,90.934784,81060400
2015-06-01,102.900002,106.879997,99.139999,104.879997,93.155304,98006500
2015-07-01,105.750000,113.650002,103.629997,112.470001,99.896812,83710300
2015-08-01,113.169998,113.580002,81.370003,102.400002,91.240303,117236500
2015-09-01,100.639999,103.589996,94.540001,96.480003,85.965492,101016300
2015-10-01,96.489998,106.000000,95.029999,98.779999,88.014832,129439100
2015-11-01,99.449997,101.080002,90.099998,94.089996,84.120369,111664700
2015-12-01,94.669998,99.599998,92.370003,97.769997,87.410454,116295400
2016-01-01,96.169998,97.150002,92.349998,96.589996,86.355484,106640900
2016-02-01,95.889999,98.790001,86.500000,97.169998,87.264168,117685300
2016-03-01,98.160004,104.400002,97.580002,103.730003,93.155434,89201000
2016-04-01,103.360001,105.000000,99.870003,100.500000,90.254700,75276300
2016-05-01,100.500000,106.669998,96.199997,96.449997,86.974854,113233400
2016-06-01,96.459999,98.669998,91.750000,95.739998,86.334610,128145900
2016-07-01,95.879997,98.239998,92.160004,92.720001,83.611313,84647900
2016-08-01,92.580002,98.660004,92.250000,93.400002,84.595634,107359200
2016-09-01,93.559998,94.199997,88.099998,88.989998,80.601341,116764600
2016-10-01,88.790001,88.919998,82.550003,84.099998,76.172310,134074200
2016-11-01,84.339996,84.889999,69.300003,76.889999,69.986198,239348700
2016-12-01,76.620003,81.239998,76.110001,78.910004,71.824852,157497200
2017-01-01,79.580002,84.720001,77.029999,78.809998,71.733818,139763700
2017-02-01,78.650002,81.860001,74.050003,80.580002,73.788345,145440300
2017-03-01,81.099998,81.690002,77.570000,78.500000,71.883659,145650700
2017-04-01,78.379997,82.900002,76.559998,82.440002,75.491562,119165500
2017-05-01,82.440002,83.300003,75.690002,76.830002,70.806854,145781900
2017-06-01,76.839996,82.150002,75.459999,80.459999,74.152267,152677000
2017-07-01,80.769997,81.339996,76.480003,79.930000,73.663826,91104200
2017-08-01,79.900002,80.300003,74.589996,77.339996,71.740356,112507600
2017-09-01,77.540001,84.000000,77.300003,81.320000,75.432213,104104400
2017-10-01,81.349998,81.610001,68.010002,68.529999,63.568233,209664500
2017-11-01,68.820000,77.790001,66.449997,76.599998,71.521469,177501500
2017-12-01,75.620003,76.589996,69.519997,72.500000,67.693283,221043800
2018-01-01,73.059998,83.879997,72.870003,78.690002,73.472900,183092200
2018-02-01,78.300003,79.199997,67.309998,67.730003,63.632576,177533800
2018-03-01,67.699997,69.559998,60.139999,62.209999,58.446510,177442500
2018-04-01,62.060001,71.080002,60.450001,69.830002,65.605537,176910900
2018-05-01,69.230003,69.750000,60.320000,63.389999,60.010727,199917200
2018-06-01,63.849998,72.919998,62.660000,64.349998,60.919544,195743300
2018-07-01,63.939999,70.339996,63.709999,64.860001,61.402363,135350200
2018-08-01,65.000000,75.309998,63.230000,75.239998,71.769943,154750500
2018-09-01,74.980003,79.970001,72.820000,78.720001,75.089447,152916000
2018-10-01,79.050003,80.559998,69.169998,72.389999,69.051369,172422800
2018-11-01,72.739998,82.150002,72.260002,80.199997,77.029938,190282900
2018-12-01,80.199997,80.669998,62.060001,65.519997,62.930191,210945000
2019-01-01,64.860001,69.739998,63.139999,65.550003,62.959023,216609800
2019-02-01,64.500000,70.320000,57.560001,57.830002,55.967453,262074100
2019-03-01,58.150002,58.740002,51.930000,53.930000,52.193058,340702800
2019-04-01,54.160000,54.889999,51.770000,54.380001,52.628567,264898900
2019-05-01,56.849998,57.750000,51.720001,52.369999,51.169426,229170300
2019-06-01,52.540001,55.750000,52.459999,54.490002,53.240826,172384800
2019-07-01,55.099998,60.130001,54.119999,55.869999,54.589184,155573100
2019-08-01,55.799999,62.580002,53.000000,60.919998,60.057064,207466800
2019-09-01,60.439999,65.250000,59.689999,63.070000,62.176613,133868500
2019-10-01,63.200001,67.330002,60.139999,66.389999,65.449585,141771200
2019-11-01,66.860001,77.029999,66.709999,75.269997,74.765434,165836100
2019-12-01,75.220001,75.910004,72.639999,74.290001,73.792015,113459600
